cliente_id,frecuencia_compra,monto_total_gastado,monto_promedio_compra,dias_desde_ultima_compra,antiguedad_cliente_meses,canal_principal,numero_productos_distintos,reseña_id,texto_reseña,fecha_reseña,producto_categoria,longitud_reseña
2370,0.0,,,,200.0,movil,50.0,3370,,2025-09-23,electronica,0
2371,16.0,3339.9,153.81,66.0,34.0,móvil,15.0,3371,"Muy recomendable, volvería a comprar.",2025-08-20,Ropa,5
2372,1.0,1199.69,312.98,18.0,28.0,web,7.0,3372,Relación calidad-precio aceptable.,2025-01-02,Servicios,3
2373,23.0,4564.1,338.47,9.0,27.0,tienda_fisica,5.0,3373,Excelente atención y variedad de productos.,2025-07-12,Hogar,6
2374,4.0,1574.25,153.82,68.0,37.0,tienda_fisica,13.0,3374,"Buen producto, la calidad es excelente y llegó rápido.",2025-05-31,Ropa,9
2375,14.0,1232.34,445.8,47.0,53.0,web,9.0,3375,Entrega rápida y buen empaque.,2025-07-25,Hogar,5
2376,999.0,-100,,,200.0,WEB,,3376,,2025-09-23,,0
2377,999.0,-100,-50.0,400.0,-1.0,movil,,3377,,2025-11-22,,0
2378,7.0,8378.12,480.91,23.0,63.0,web,2.0,3378,"Buen producto, la calidad es excelente y llegó rápido.",2025-10-02,Servicios,9
2379,10.0,4592.85,439.68,54.0,25.0,tienda_fisica,14.0,3379,Relación calidad-precio aceptable.,2025-02-02,Servicios,3
2380,7.0,5458.88,26.88,70.0,24.0,web,9.0,3380,"El servicio fue regular, podría mejorar.",2025-09-07,Servicios,6
2381,3.0,3223.55,443.36,45.0,66.0,web,6.0,3381,El producto llegó defectuoso.,2025-09-20,Hogar,4
2382,11.0,7101.08,162.3,67.0,4.0,web,3.0,3382,El producto llegó defectuoso.,2025-11-18,Retail,4
2383,11.0,1438.12,470.31,118.0,67.0,tienda_fisica,12.0,3383,Excelente atención y variedad de productos.,2025-10-04,Ropa,6
2384,27.0,9525.24,150.8,76.0,68.0,tienda_fisica,13.0,3384,Entrega rápida y buen empaque.,2025-06-08,Electrónica,5
2385,,,-50.0,,-1.0,123,-3.0,3385,producto,2025-05-05,,1
2386,999.0,-100,-50.0,-10.0,200.0,WEB,-3.0,3386,producto,2025-01-09,,1
2387,999.0,,-50.0,,200.0,,,3387,producto,2025-10-07,???,1
2388,6.0,4738.42,274.01,95.0,49.0,móvil,1.0,3388,Entrega rápida y buen empaque.,2025-05-05,Ropa,5
2389,0.0,,,-10.0,200.0,123,-3.0,3389,12345,2025-07-28,???,1
2390,,abc,,400.0,200.0,123,,3390,,2025-09-03,,0
2391,0.0,,,400.0,200.0,,-3.0,3391,,2025-01-29,,0
2392,,abc,,-10.0,-1.0,WEB,-3.0,3392,producto,2025-08-25,electronica,1
2393,,,-50.0,,200.0,WEB,-3.0,3393,producto,2025-05-11,,1
2394,,,,400.0,200.0,WEB,50.0,3394,ok,2025-12-25,electronica,1
2395,21.0,434.84,70.05,54.0,62.0,tienda_fisica,9.0,3395,"Muy recomendable, volvería a comprar.",2025-10-03,Hogar,5
2396,21.0,7854.2,157.03,112.0,59.0,web,4.0,3396,El producto llegó defectuoso.,2025-09-28,Retail,4
2397,10.0,9640.9,153.7,86.0,34.0,móvil,12.0,3397,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-10,Hogar,9
2398,6.0,7131.17,319.33,10.0,21.0,tienda_fisica,5.0,3398,No estoy satisfecho con la compra.,2025-10-06,Servicios,6
2399,30.0,6910.24,33.92,85.0,55.0,móvil,15.0,3399,"Muy recomendable, volvería a comprar.",2025-03-24,Ropa,5
2400,,-100,,,-1.0,123,,3400,ok,2025-07-31,electronica,1
2401,-5.0,-100,-50.0,400.0,-1.0,123,-3.0,3401,,2025-05-06,electronica,0
2402,24.0,9455.96,259.42,111.0,49.0,web,3.0,3402,No estoy satisfecho con la compra.,2025-10-06,Electrónica,6
2403,-5.0,,-50.0,-10.0,200.0,movil,50.0,3403,producto,2025-01-09,???,1
2404,15.0,2838.03,407.9,42.0,52.0,móvil,8.0,3404,No estoy satisfecho con la compra.,2025-01-11,Servicios,6
2405,999.0,-100,,,,,50.0,3405,,2025-08-09,???,0
2406,12.0,9609.11,183.5,44.0,48.0,móvil,6.0,3406,Relación calidad-precio aceptable.,2025-01-14,Hogar,3
2407,5.0,5653.29,323.14,57.0,15.0,móvil,5.0,3407,El producto llegó defectuoso.,2025-09-21,Servicios,4
2408,20.0,3482.49,97.02,41.0,17.0,móvil,12.0,3408,No estoy satisfecho con la compra.,2025-12-06,Electrónica,6
2409,29.0,6703.91,274.2,65.0,21.0,web,13.0,3409,"Muy recomendable, volvería a comprar.",2025-02-08,Electrónica,5
2410,20.0,6310.07,108.79,39.0,48.0,móvil,8.0,3410,"El servicio fue regular, podría mejorar.",2025-06-01,Electrónica,6
2411,26.0,2084.87,398.96,86.0,18.0,móvil,8.0,3411,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-19,Servicios,9
2412,7.0,305.92,370.71,71.0,19.0,tienda_fisica,5.0,3412,"Muy recomendable, volvería a comprar.",2025-01-30,Retail,5
2413,-5.0,-100,,,-1.0,movil,50.0,3413,,2025-12-26,,0
2414,,abc,-50.0,400.0,,WEB,-3.0,3414,,2025-04-01,???,0
2415,12.0,7198.38,336.82,46.0,62.0,web,10.0,3415,"Buen producto, la calidad es excelente y llegó rápido.",2025-06-12,Ropa,9
2416,30.0,8182.13,311.74,33.0,12.0,web,3.0,3416,Relación calidad-precio aceptable.,2025-12-02,Electrónica,3
2417,999.0,-100,-50.0,400.0,200.0,WEB,-3.0,3417,ok,2025-02-28,electronica,1
2418,,,-50.0,-10.0,-1.0,movil,50.0,3418,ok,2025-12-18,,1
2419,14.0,5491.3,61.85,64.0,31.0,tienda_fisica,5.0,3419,"Muy recomendable, volvería a comprar.",2025-03-07,Servicios,5
2420,0.0,abc,-50.0,400.0,200.0,,-3.0,3420,,2025-09-15,,0
2421,,abc,,400.0,-1.0,WEB,-3.0,3421,,2025-11-13,,0
2422,19.0,3829.47,217.84,104.0,47.0,tienda_fisica,3.0,3422,"El servicio fue regular, podría mejorar.",2025-04-07,Electrónica,6
2423,-5.0,abc,-50.0,-10.0,200.0,123,-3.0,3423,producto,2025-04-09,,1
2424,999.0,-100,-50.0,,200.0,123,,3424,,2025-09-08,,0
2425,-5.0,-100,-50.0,400.0,200.0,movil,50.0,3425,12345,2025-02-17,,1
2426,2.0,3244.54,436.07,15.0,31.0,tienda_fisica,12.0,3426,Relación calidad-precio aceptable.,2025-04-16,Hogar,3
2427,26.0,2671.79,196.58,4.0,64.0,web,2.0,3427,Relación calidad-precio aceptable.,2025-05-12,Servicios,3
2428,2.0,8272.44,258.05,45.0,20.0,móvil,6.0,3428,Entrega rápida y buen empaque.,2025-12-29,Hogar,5
2429,3.0,8263.82,382.83,27.0,16.0,móvil,7.0,3429,No estoy satisfecho con la compra.,2025-01-14,Servicios,6
2430,3.0,6540.61,429.33,96.0,8.0,tienda_fisica,6.0,3430,"El servicio fue regular, podría mejorar.",2025-12-20,Hogar,6
2431,28.0,7726.29,49.0,52.0,60.0,web,1.0,3431,El producto llegó defectuoso.,2025-01-07,Servicios,4
2432,999.0,,-50.0,400.0,-1.0,123,-3.0,3432,12345,2025-04-22,electronica,1
2433,4.0,7434.79,172.77,105.0,2.0,web,13.0,3433,"Muy recomendable, volvería a comprar.",2025-01-14,Electrónica,5
2434,18.0,4237.52,139.83,28.0,39.0,web,4.0,3434,"Buen producto, la calidad es excelente y llegó rápido.",2025-01-16,Retail,9
2435,10.0,2888.88,354.01,89.0,68.0,móvil,9.0,3435,"Muy recomendable, volvería a comprar.",2025-04-09,Retail,5
2436,15.0,3383.78,371.46,108.0,64.0,tienda_fisica,3.0,3436,No estoy satisfecho con la compra.,2025-03-14,Servicios,6
2437,22.0,3769.65,473.86,96.0,36.0,móvil,6.0,3437,Excelente atención y variedad de productos.,2025-06-11,Ropa,6
2438,29.0,5782.28,222.0,4.0,28.0,web,15.0,3438,"El servicio fue regular, podría mejorar.",2025-06-09,Servicios,6
2439,16.0,5449.48,456.26,71.0,63.0,web,4.0,3439,El producto llegó defectuoso.,2025-07-22,Servicios,4
2440,8.0,5342.3,35.62,89.0,31.0,tienda_fisica,7.0,3440,Excelente atención y variedad de productos.,2025-05-11,Servicios,6
2441,14.0,8990.93,151.27,56.0,62.0,tienda_fisica,12.0,3441,El producto llegó defectuoso.,2025-05-17,Retail,4
2442,0.0,-100,,-10.0,-1.0,WEB,,3442,,2025-06-20,???,0
2443,999.0,-100,-50.0,,,WEB,50.0,3443,12345,2025-06-04,???,1
2444,,-100,,,-1.0,,50.0,3444,ok,2025-02-27,,1
2445,29.0,731.0,218.75,49.0,16.0,tienda_fisica,2.0,3445,El producto llegó defectuoso.,2025-06-07,Servicios,4
2446,3.0,938.79,311.63,52.0,3.0,web,13.0,3446,El producto llegó defectuoso.,2025-06-20,Servicios,4
2447,,-100,,400.0,-1.0,movil,,3447,ok,2025-09-17,???,1
2448,3.0,9886.95,407.34,26.0,38.0,web,15.0,3448,"Muy recomendable, volvería a comprar.",2025-12-13,Hogar,5
2449,,abc,,,-1.0,movil,-3.0,3449,ok,2025-04-29,electronica,1
2450,21.0,9795.21,93.05,100.0,20.0,web,4.0,3450,El producto llegó defectuoso.,2025-09-25,Electrónica,4
2451,22.0,1300.79,67.51,110.0,57.0,tienda_fisica,12.0,3451,Relación calidad-precio aceptable.,2025-04-17,Hogar,3
2452,22.0,7871.73,46.57,75.0,42.0,tienda_fisica,14.0,3452,Entrega rápida y buen empaque.,2025-12-14,Servicios,5
2453,9.0,342.3,363.75,74.0,11.0,web,7.0,3453,No estoy satisfecho con la compra.,2025-12-16,Ropa,6
2454,3.0,1930.31,405.69,102.0,34.0,móvil,14.0,3454,"El servicio fue regular, podría mejorar.",2025-01-10,Electrónica,6
2455,,-100,,,-1.0,123,-3.0,3455,producto,2025-12-20,electronica,1
2456,23.0,6624.63,180.98,91.0,16.0,móvil,5.0,3456,Entrega rápida y buen empaque.,2025-04-03,Ropa,5
2457,20.0,7501.02,225.32,43.0,38.0,móvil,3.0,3457,Relación calidad-precio aceptable.,2025-02-13,Retail,3
2458,28.0,4379.48,247.83,22.0,65.0,tienda_fisica,1.0,3458,Entrega rápida y buen empaque.,2025-01-07,Hogar,5
2459,,,,400.0,200.0,,,3459,,2025-12-23,???,0
2460,11.0,6757.87,411.74,92.0,28.0,tienda_fisica,9.0,3460,No estoy satisfecho con la compra.,2025-04-27,Servicios,6
2461,23.0,956.41,478.66,110.0,6.0,móvil,1.0,3461,"Muy recomendable, volvería a comprar.",2025-02-16,Retail,5
2462,5.0,6846.73,319.02,82.0,44.0,móvil,8.0,3462,"El servicio fue regular, podría mejorar.",2025-07-27,Ropa,6
2463,28.0,2742.31,499.56,73.0,39.0,tienda_fisica,9.0,3463,"Buen producto, la calidad es excelente y llegó rápido.",2025-05-25,Servicios,9
2464,,abc,,-10.0,200.0,movil,-3.0,3464,,2025-11-24,,0
2465,999.0,abc,,400.0,200.0,WEB,-3.0,3465,ok,2025-12-04,???,1
2466,999.0,,,400.0,,WEB,-3.0,3466,ok,2025-02-12,???,1
2467,999.0,-100,,-10.0,200.0,123,-3.0,3467,,2025-09-07,,0
2468,4.0,806.86,467.85,33.0,33.0,web,7.0,3468,El producto llegó defectuoso.,2025-12-31,Electrónica,4
2469,2.0,7594.57,239.59,103.0,39.0,web,3.0,3469,No estoy satisfecho con la compra.,2025-06-04,Ropa,6
2470,23.0,1888.01,258.58,93.0,62.0,móvil,5.0,3470,Entrega rápida y buen empaque.,2025-10-14,Servicios,5
2471,1.0,612.24,288.95,114.0,16.0,tienda_fisica,11.0,3471,"Muy recomendable, volvería a comprar.",2025-03-17,Hogar,5
2472,0.0,-100,-50.0,400.0,-1.0,WEB,-3.0,3472,,2025-07-27,electronica,0
2473,22.0,4088.37,369.45,19.0,70.0,tienda_fisica,7.0,3473,El producto llegó defectuoso.,2025-07-04,Electrónica,4
2474,27.0,5732.35,498.78,59.0,9.0,web,7.0,3474,No estoy satisfecho con la compra.,2025-06-07,Ropa,6
2475,4.0,7696.93,20.56,2.0,25.0,tienda_fisica,11.0,3475,Excelente atención y variedad de productos.,2025-08-30,Ropa,6
2476,-5.0,-100,,400.0,-1.0,123,50.0,3476,12345,2025-11-20,,1
2477,25.0,8085.45,298.42,22.0,5.0,tienda_fisica,8.0,3477,El producto llegó defectuoso.,2025-12-28,Hogar,4
2478,,abc,-50.0,400.0,200.0,123,50.0,3478,ok,2025-08-11,,1
2479,28.0,4123.19,348.38,79.0,53.0,móvil,6.0,3479,"Muy recomendable, volvería a comprar.",2025-01-31,Ropa,5
2480,13.0,3200.79,83.95,61.0,51.0,móvil,6.0,3480,Entrega rápida y buen empaque.,2025-12-13,Retail,5
2481,-5.0,,,,,123,50.0,3481,producto,2025-06-29,,1
2482,,-100,-50.0,-10.0,-1.0,,,3482,ok,2025-04-02,,1
2483,5.0,8459.31,206.69,116.0,33.0,web,6.0,3483,No estoy satisfecho con la compra.,2025-03-29,Electrónica,6
2484,8.0,150.59,457.05,98.0,5.0,móvil,8.0,3484,No estoy satisfecho con la compra.,2025-05-13,Hogar,6
2485,11.0,911.09,267.17,19.0,20.0,web,5.0,3485,No estoy satisfecho con la compra.,2025-08-27,Hogar,6
2486,5.0,3458.85,287.83,62.0,4.0,móvil,1.0,3486,"El servicio fue regular, podría mejorar.",2025-07-03,Retail,6
2487,20.0,9310.5,113.18,64.0,56.0,web,4.0,3487,El producto llegó defectuoso.,2025-04-22,Hogar,4
2488,23.0,4032.46,391.2,99.0,67.0,web,4.0,3488,Entrega rápida y buen empaque.,2025-08-27,Servicios,5
2489,0.0,,-50.0,-10.0,-1.0,WEB,-3.0,3489,,2025-04-28,???,0
2490,18.0,6944.62,169.85,84.0,27.0,tienda_fisica,5.0,3490,"Buen producto, la calidad es excelente y llegó rápido.",2025-01-18,Electrónica,9
2491,0.0,-100,-50.0,-10.0,200.0,,-3.0,3491,ok,2025-11-20,,1
2492,12.0,4016.31,387.7,11.0,17.0,tienda_fisica,6.0,3492,Relación calidad-precio aceptable.,2025-11-27,Servicios,3
2493,15.0,2230.25,68.49,68.0,48.0,tienda_fisica,13.0,3493,Relación calidad-precio aceptable.,2025-12-18,Electrónica,3
2494,18.0,214.8,489.08,81.0,50.0,móvil,5.0,3494,El producto llegó defectuoso.,2025-07-09,Hogar,4
2495,24.0,8328.39,89.16,48.0,63.0,móvil,11.0,3495,Relación calidad-precio aceptable.,2025-12-23,Retail,3
2496,14.0,2929.19,175.14,92.0,19.0,web,11.0,3496,Excelente atención y variedad de productos.,2025-08-19,Hogar,6
2497,,abc,-50.0,,200.0,123,-3.0,3497,producto,2025-09-27,???,1
2498,8.0,6052.14,314.53,78.0,60.0,web,15.0,3498,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-13,Ropa,9
2499,23.0,3754.33,134.25,13.0,66.0,web,6.0,3499,"El servicio fue regular, podría mejorar.",2025-10-25,Servicios,6
2500,25.0,852.94,348.78,4.0,17.0,móvil,6.0,3500,Entrega rápida y buen empaque.,2025-01-06,Retail,5
2501,21.0,6727.39,37.68,83.0,59.0,móvil,4.0,3501,El producto llegó defectuoso.,2025-06-02,Ropa,4
2502,27.0,5704.0,345.7,55.0,32.0,móvil,3.0,3502,Relación calidad-precio aceptable.,2025-10-14,Electrónica,3
2503,29.0,7320.6,130.93,43.0,24.0,tienda_fisica,5.0,3503,"El servicio fue regular, podría mejorar.",2025-03-17,Ropa,6
2504,4.0,3286.28,291.67,52.0,31.0,móvil,15.0,3504,Excelente atención y variedad de productos.,2025-12-13,Servicios,6
2505,8.0,5985.88,143.44,44.0,37.0,web,1.0,3505,El producto llegó defectuoso.,2025-04-13,Ropa,4
2506,14.0,3654.82,393.77,84.0,48.0,móvil,4.0,3506,Relación calidad-precio aceptable.,2025-02-08,Retail,3
2507,2.0,583.07,374.4,12.0,3.0,tienda_fisica,11.0,3507,No estoy satisfecho con la compra.,2025-03-16,Hogar,6
2508,22.0,3791.63,347.79,22.0,45.0,móvil,12.0,3508,El producto llegó defectuoso.,2025-07-19,Servicios,4
2509,6.0,9473.38,118.16,118.0,65.0,móvil,8.0,3509,Excelente atención y variedad de productos.,2025-05-18,Servicios,6
2510,22.0,3944.8,402.54,75.0,16.0,tienda_fisica,1.0,3510,El producto llegó defectuoso.,2025-11-05,Electrónica,4
2511,-5.0,abc,,-10.0,200.0,123,-3.0,3511,12345,2025-07-31,???,1
2512,,abc,,400.0,,,-3.0,3512,12345,2025-09-05,,1
2513,20.0,2018.38,66.43,54.0,38.0,web,15.0,3513,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-29,Ropa,9
2514,1.0,2891.36,380.59,105.0,32.0,móvil,12.0,3514,"El servicio fue regular, podría mejorar.",2025-05-20,Ropa,6
2515,30.0,4962.89,122.44,30.0,70.0,tienda_fisica,8.0,3515,Relación calidad-precio aceptable.,2025-10-09,Retail,3
2516,17.0,9436.68,34.4,43.0,50.0,tienda_fisica,7.0,3516,Excelente atención y variedad de productos.,2025-06-26,Retail,6
2517,15.0,5446.09,449.09,95.0,58.0,web,8.0,3517,No estoy satisfecho con la compra.,2025-02-16,Ropa,6
2518,15.0,2770.72,411.34,46.0,6.0,tienda_fisica,10.0,3518,No estoy satisfecho con la compra.,2025-07-26,Ropa,6
2519,13.0,1619.54,175.22,20.0,31.0,tienda_fisica,1.0,3519,"Buen producto, la calidad es excelente y llegó rápido.",2025-09-19,Servicios,9
2520,9.0,3963.15,311.96,82.0,22.0,tienda_fisica,5.0,3520,El producto llegó defectuoso.,2025-04-24,Ropa,4
2521,999.0,abc,,-10.0,-1.0,WEB,-3.0,3521,ok,2025-02-22,electronica,1
2522,17.0,4546.14,22.45,70.0,6.0,móvil,4.0,3522,No estoy satisfecho con la compra.,2025-06-19,Electrónica,6
2523,13.0,4300.31,454.26,76.0,8.0,móvil,4.0,3523,Relación calidad-precio aceptable.,2025-09-02,Ropa,3
2524,14.0,7359.82,299.76,85.0,11.0,móvil,7.0,3524,"Muy recomendable, volvería a comprar.",2025-02-11,Retail,5
2525,0.0,abc,,400.0,,,,3525,,2025-10-10,electronica,0
2526,21.0,5652.14,326.64,6.0,39.0,tienda_fisica,2.0,3526,"El servicio fue regular, podría mejorar.",2025-06-10,Ropa,6
2527,12.0,1353.67,281.03,92.0,52.0,web,1.0,3527,No estoy satisfecho con la compra.,2025-02-21,Servicios,6
2528,24.0,53.22,434.05,22.0,44.0,tienda_fisica,13.0,3528,Entrega rápida y buen empaque.,2025-09-04,Retail,5
2529,-5.0,-100,-50.0,,,123,,3529,,2025-02-18,,0
2530,13.0,7489.35,333.96,12.0,38.0,web,10.0,3530,"Buen producto, la calidad es excelente y llegó rápido.",2025-10-18,Retail,9
2531,21.0,7854.88,199.37,113.0,46.0,web,6.0,3531,El producto llegó defectuoso.,2025-03-03,Servicios,4
2532,27.0,9290.58,217.66,57.0,11.0,tienda_fisica,9.0,3532,No estoy satisfecho con la compra.,2025-08-10,Ropa,6
2533,1.0,5385.87,328.16,79.0,19.0,móvil,10.0,3533,"Muy recomendable, volvería a comprar.",2025-04-15,Electrónica,5
2534,16.0,9188.17,356.96,77.0,55.0,tienda_fisica,2.0,3534,"Buen producto, la calidad es excelente y llegó rápido.",2025-03-20,Retail,9
2535,3.0,7635.94,154.14,46.0,21.0,web,3.0,3535,Excelente atención y variedad de productos.,2025-01-22,Servicios,6
2536,27.0,2171.31,438.94,10.0,61.0,móvil,8.0,3536,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-05,Electrónica,9
2537,23.0,4517.21,279.63,50.0,52.0,móvil,2.0,3537,Excelente atención y variedad de productos.,2025-02-04,Hogar,6
2538,24.0,376.61,130.19,8.0,50.0,web,10.0,3538,Excelente atención y variedad de productos.,2025-07-09,Hogar,6
2539,22.0,978.36,72.88,71.0,56.0,móvil,1.0,3539,"Muy recomendable, volvería a comprar.",2025-11-26,Retail,5
2540,0.0,abc,-50.0,-10.0,-1.0,,-3.0,3540,,2025-06-16,,0
2541,19.0,7220.4,85.12,55.0,20.0,tienda_fisica,4.0,3541,"Muy recomendable, volvería a comprar.",2025-02-28,Ropa,5
2542,18.0,6598.15,262.35,78.0,14.0,tienda_fisica,14.0,3542,El producto llegó defectuoso.,2025-01-11,Retail,4
2543,19.0,7639.96,432.89,7.0,37.0,tienda_fisica,6.0,3543,"El servicio fue regular, podría mejorar.",2025-01-16,Hogar,6
2544,-5.0,-100,,-10.0,200.0,,-3.0,3544,,2025-07-27,,0
2545,9.0,2588.33,402.2,53.0,6.0,web,15.0,3545,"Buen producto, la calidad es excelente y llegó rápido.",2025-10-05,Ropa,9
2546,30.0,1066.96,38.31,100.0,71.0,tienda_fisica,14.0,3546,"Muy recomendable, volvería a comprar.",2025-05-01,Ropa,5
2547,,abc,,-10.0,,123,-3.0,3547,ok,2025-10-30,electronica,1
2548,14.0,8285.57,352.31,59.0,34.0,tienda_fisica,6.0,3548,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-23,Retail,9
2549,19.0,6555.92,253.81,19.0,36.0,tienda_fisica,2.0,3549,Entrega rápida y buen empaque.,2025-06-06,Servicios,5
2550,,,,,-1.0,123,,3550,ok,2025-04-08,,1
2551,15.0,4092.05,207.46,11.0,45.0,tienda_fisica,4.0,3551,Relación calidad-precio aceptable.,2025-01-23,Ropa,3
2552,999.0,-100,,,200.0,movil,50.0,3552,,2025-07-12,???,0
2553,5.0,9662.57,481.73,50.0,17.0,móvil,10.0,3553,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-17,Ropa,9
2554,13.0,1414.2,365.2,52.0,56.0,web,1.0,3554,El producto llegó defectuoso.,2025-04-08,Electrónica,4
2555,999.0,abc,,,200.0,123,-3.0,3555,ok,2025-03-05,,1
2556,24.0,4936.16,348.23,6.0,21.0,móvil,2.0,3556,"Muy recomendable, volvería a comprar.",2025-07-06,Servicios,5
2557,3.0,7182.14,90.81,19.0,36.0,móvil,3.0,3557,No estoy satisfecho con la compra.,2025-04-14,Servicios,6
2558,-5.0,abc,,400.0,200.0,movil,50.0,3558,,2025-06-08,???,0
2559,4.0,3651.56,427.63,44.0,20.0,web,1.0,3559,Excelente atención y variedad de productos.,2025-11-17,Hogar,6
2560,7.0,7687.04,110.44,16.0,66.0,tienda_fisica,5.0,3560,Entrega rápida y buen empaque.,2025-07-10,Servicios,5
2561,10.0,6655.62,136.26,17.0,16.0,web,1.0,3561,No estoy satisfecho con la compra.,2025-11-06,Retail,6
2562,0.0,abc,-50.0,,200.0,WEB,50.0,3562,ok,2025-02-08,electronica,1
2563,0.0,,-50.0,400.0,200.0,,,3563,producto,2025-09-04,???,1
2564,2.0,7575.43,66.4,15.0,55.0,tienda_fisica,15.0,3564,Relación calidad-precio aceptable.,2025-09-29,Servicios,3
2565,-5.0,abc,-50.0,400.0,-1.0,,-3.0,3565,12345,2025-12-15,,1
2566,14.0,3470.85,242.32,99.0,56.0,web,13.0,3566,Excelente atención y variedad de productos.,2025-04-22,Retail,6
2567,15.0,9725.42,392.62,112.0,45.0,móvil,14.0,3567,"Muy recomendable, volvería a comprar.",2025-03-07,Ropa,5
2568,7.0,7502.41,496.23,106.0,20.0,tienda_fisica,6.0,3568,Excelente atención y variedad de productos.,2025-06-09,Retail,6
2569,0.0,,-50.0,-10.0,,WEB,50.0,3569,ok,2025-12-14,,1
2570,11.0,508.32,139.77,44.0,47.0,web,4.0,3570,"Buen producto, la calidad es excelente y llegó rápido.",2025-10-11,Ropa,9
2571,6.0,120.8,145.76,51.0,61.0,web,7.0,3571,"Muy recomendable, volvería a comprar.",2025-07-14,Ropa,5
2572,18.0,5482.52,257.67,42.0,65.0,tienda_fisica,8.0,3572,Excelente atención y variedad de productos.,2025-02-10,Electrónica,6
2573,11.0,2115.69,348.33,106.0,28.0,web,12.0,3573,"Muy recomendable, volvería a comprar.",2025-07-19,Electrónica,5
2574,12.0,7782.5,360.49,51.0,17.0,tienda_fisica,2.0,3574,"El servicio fue regular, podría mejorar.",2025-12-03,Servicios,6
2575,9.0,7914.01,146.4,1.0,16.0,móvil,1.0,3575,"El servicio fue regular, podría mejorar.",2025-07-18,Retail,6
2576,999.0,,,400.0,,movil,,3576,,2025-05-19,electronica,0
2577,4.0,8117.2,348.09,47.0,30.0,web,4.0,3577,"Muy recomendable, volvería a comprar.",2025-05-05,Electrónica,5
2578,20.0,4349.75,315.33,4.0,12.0,tienda_fisica,1.0,3578,Excelente atención y variedad de productos.,2025-01-24,Hogar,6
2579,10.0,3050.2,307.83,47.0,70.0,tienda_fisica,12.0,3579,No estoy satisfecho con la compra.,2025-07-02,Retail,6
2580,24.0,5330.3,263.16,108.0,61.0,tienda_fisica,9.0,3580,"El servicio fue regular, podría mejorar.",2025-07-26,Hogar,6
2581,0.0,,,-10.0,,WEB,,3581,ok,2025-04-23,,1
2582,30.0,2146.03,76.41,22.0,24.0,móvil,4.0,3582,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-05,Retail,9
2583,-5.0,,,-10.0,200.0,123,-3.0,3583,12345,2025-06-09,,1
2584,26.0,3993.61,242.4,59.0,61.0,tienda_fisica,12.0,3584,No estoy satisfecho con la compra.,2025-09-12,Ropa,6
2585,999.0,,,,,,-3.0,3585,,2025-01-02,,0
2586,6.0,8555.33,283.82,20.0,16.0,móvil,14.0,3586,Excelente atención y variedad de productos.,2025-04-03,Hogar,6
2587,4.0,5831.23,465.41,110.0,65.0,tienda_fisica,7.0,3587,Excelente atención y variedad de productos.,2025-10-03,Ropa,6
2588,0.0,,,400.0,-1.0,123,50.0,3588,12345,2025-04-16,electronica,1
2589,999.0,abc,-50.0,400.0,-1.0,,,3589,ok,2025-07-25,electronica,1
2590,18.0,3555.53,131.17,24.0,26.0,móvil,5.0,3590,Relación calidad-precio aceptable.,2025-12-01,Electrónica,3
2591,19.0,8788.9,289.96,15.0,67.0,web,11.0,3591,Relación calidad-precio aceptable.,2025-06-08,Retail,3
2592,5.0,9670.37,107.03,4.0,50.0,móvil,12.0,3592,"El servicio fue regular, podría mejorar.",2025-05-01,Retail,6
2593,25.0,7089.83,167.33,91.0,29.0,tienda_fisica,13.0,3593,"Muy recomendable, volvería a comprar.",2025-07-12,Electrónica,5
2594,999.0,abc,,400.0,,123,,3594,,2025-10-10,,0
2595,6.0,778.85,138.44,74.0,26.0,tienda_fisica,15.0,3595,Relación calidad-precio aceptable.,2025-02-23,Retail,3
2596,,abc,,-10.0,,,,3596,12345,2025-08-25,,1
2597,12.0,5701.16,193.22,72.0,55.0,móvil,2.0,3597,"Muy recomendable, volvería a comprar.",2025-04-17,Hogar,5
2598,9.0,9984.28,55.03,45.0,29.0,móvil,13.0,3598,"Muy recomendable, volvería a comprar.",2025-10-12,Electrónica,5
2599,999.0,,-50.0,-10.0,-1.0,123,50.0,3599,,2025-11-07,electronica,0
2600,,-100,-50.0,-10.0,-1.0,,-3.0,3600,,2025-04-25,???,0
2601,10.0,2866.44,379.7,53.0,33.0,móvil,8.0,3601,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-13,Retail,9
2602,-5.0,-100,-50.0,400.0,200.0,,,3602,producto,2025-02-19,electronica,1
2603,23.0,6075.72,169.7,81.0,12.0,móvil,6.0,3603,"Muy recomendable, volvería a comprar.",2025-09-04,Retail,5
2604,999.0,,-50.0,,,,-3.0,3604,12345,2025-01-19,???,1
2605,26.0,1853.19,112.96,24.0,56.0,móvil,5.0,3605,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-25,Electrónica,9
2606,19.0,5680.75,490.84,115.0,35.0,web,15.0,3606,El producto llegó defectuoso.,2025-07-05,Retail,4
