cliente_id,frecuencia_compra,monto_total_gastado,monto_promedio_compra,dias_desde_ultima_compra,antiguedad_cliente_meses,canal_principal,numero_productos_distintos,reseña_id,texto_reseña,fecha_reseña,producto_categoria,longitud_reseña
727,15,2474.26,299.35,18,13,móvil,13,1727,Excelente atención y variedad de productos.,2025-11-20,Ropa,6
728,1,8802.29,58.75,1,23,tienda_fisica,15,1728,Excelente atención y variedad de productos.,2025-02-15,Hogar,6
729,14,6950.36,400.28,61,17,tienda_fisica,4,1729,Relación calidad-precio aceptable.,2025-03-15,Ropa,3
730,14,2430.57,103.78,89,5,tienda_fisica,10,1730,"Muy recomendable, volvería a comprar.",2025-04-03,Retail,5
731,21,8273.51,164.58,54,1,tienda_fisica,9,1731,"El servicio fue regular, podría mejorar.",2025-05-01,Hogar,6
732,20,3650.92,385.34,70,65,web,4,1732,"El servicio fue regular, podría mejorar.",2025-08-26,Electrónica,6
733,2,1977.5,402.37,88,61,tienda_fisica,8,1733,Relación calidad-precio aceptable.,2025-04-01,Servicios,3
734,21,3673.72,120.6,33,43,web,10,1734,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-21,Electrónica,9
735,30,5396.74,95.86,4,63,web,9,1735,"Buen producto, la calidad es excelente y llegó rápido.",2025-03-01,Electrónica,9
736,19,5818.63,221.15,96,42,web,4,1736,"Muy recomendable, volvería a comprar.",2025-02-26,Servicios,5
737,8,7390.59,437.55,49,29,móvil,2,1737,"El servicio fue regular, podría mejorar.",2025-08-30,Servicios,6
738,29,4386.86,123.76,79,59,tienda_fisica,3,1738,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-18,Hogar,9
739,24,1981.84,192.12,35,26,móvil,6,1739,"Muy recomendable, volvería a comprar.",2025-03-07,Servicios,5
740,9,1408.19,428.79,59,54,web,3,1740,"Buen producto, la calidad es excelente y llegó rápido.",2025-06-25,Ropa,9
741,26,7955.93,477.32,116,22,web,10,1741,Excelente atención y variedad de productos.,2025-10-11,Retail,6
742,28,5241.6,433.86,28,61,web,14,1742,El producto llegó defectuoso.,2025-08-25,Electrónica,4
743,24,8732.35,138.96,56,29,móvil,15,1743,El producto llegó defectuoso.,2025-10-30,Electrónica,4
744,14,9802.83,39.23,61,65,web,1,1744,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-06,Ropa,9
745,26,7990.27,414.22,58,64,tienda_fisica,4,1745,"Muy recomendable, volvería a comprar.",2025-02-12,Hogar,5
746,7,1370.48,161.98,83,12,tienda_fisica,1,1746,El producto llegó defectuoso.,2025-09-03,Electrónica,4
747,23,4619.86,293.78,75,4,tienda_fisica,8,1747,Excelente atención y variedad de productos.,2025-08-26,Retail,6
748,26,8721.94,320.87,91,1,web,14,1748,Excelente atención y variedad de productos.,2025-11-18,Hogar,6
749,17,375.51,224.43,35,70,web,10,1749,Entrega rápida y buen empaque.,2025-04-17,Hogar,5
750,24,9325.82,267.07,117,47,tienda_fisica,15,1750,Entrega rápida y buen empaque.,2025-01-27,Electrónica,5
751,15,6210.38,195.47,23,72,web,12,1751,Entrega rápida y buen empaque.,2025-02-04,Hogar,5
752,11,2424.4,74.51,62,27,tienda_fisica,13,1752,Excelente atención y variedad de productos.,2025-04-26,Servicios,6
753,17,6818.26,153.03,9,48,móvil,6,1753,Relación calidad-precio aceptable.,2025-08-20,Retail,3
754,16,7112.76,345.59,69,38,móvil,8,1754,"El servicio fue regular, podría mejorar.",2025-11-14,Ropa,6
755,29,8845.59,61.91,51,23,móvil,5,1755,No estoy satisfecho con la compra.,2025-02-09,Electrónica,6
756,4,6985.97,258.24,112,27,web,9,1756,Relación calidad-precio aceptable.,2025-11-18,Servicios,3
757,22,5437.28,83.37,45,54,web,8,1757,El producto llegó defectuoso.,2025-11-27,Retail,4
758,3,269.26,404.95,107,67,web,11,1758,No estoy satisfecho con la compra.,2025-06-21,Retail,6
759,21,6478.21,176.63,76,68,móvil,14,1759,Entrega rápida y buen empaque.,2025-10-08,Ropa,5
760,19,1362.94,398.89,22,34,móvil,4,1760,Relación calidad-precio aceptable.,2025-09-05,Hogar,3
761,5,3563.55,238.84,22,21,móvil,12,1761,"Buen producto, la calidad es excelente y llegó rápido.",2025-10-02,Retail,9
762,27,7095.71,454.26,102,20,móvil,3,1762,Excelente atención y variedad de productos.,2025-05-02,Servicios,6
763,19,1308.41,145.0,24,27,web,9,1763,Entrega rápida y buen empaque.,2025-12-29,Electrónica,5
764,5,3760.5,279.14,21,69,web,5,1764,Entrega rápida y buen empaque.,2025-03-04,Retail,5
765,25,1496.57,239.86,41,20,web,1,1765,"Muy recomendable, volvería a comprar.",2025-10-07,Hogar,5
766,16,8964.98,485.41,97,19,tienda_fisica,13,1766,Relación calidad-precio aceptable.,2025-10-17,Retail,3
767,23,1167.54,249.91,6,18,tienda_fisica,11,1767,Entrega rápida y buen empaque.,2025-10-10,Hogar,5
768,13,6194.34,125.78,46,12,web,6,1768,"Buen producto, la calidad es excelente y llegó rápido.",2025-01-29,Retail,9
769,26,9359.87,153.41,3,11,tienda_fisica,9,1769,No estoy satisfecho con la compra.,2025-08-17,Servicios,6
770,7,4930.13,309.52,66,8,tienda_fisica,15,1770,El producto llegó defectuoso.,2025-12-08,Electrónica,4
771,23,8545.35,197.42,48,2,móvil,5,1771,Excelente atención y variedad de productos.,2025-06-26,Hogar,6
772,28,5632.28,123.53,114,57,móvil,12,1772,"Muy recomendable, volvería a comprar.",2025-08-01,Retail,5
773,26,7293.61,450.91,94,54,móvil,3,1773,Excelente atención y variedad de productos.,2025-10-28,Retail,6
774,7,3067.15,494.42,68,43,tienda_fisica,2,1774,Excelente atención y variedad de productos.,2025-10-30,Electrónica,6
775,14,6406.12,151.2,23,72,móvil,8,1775,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-30,Electrónica,9
776,6,8331.22,158.94,63,6,tienda_fisica,14,1776,No estoy satisfecho con la compra.,2025-06-04,Servicios,6
777,18,7411.57,127.77,102,1,tienda_fisica,3,1777,"Muy recomendable, volvería a comprar.",2025-05-15,Retail,5
778,21,6675.84,158.09,23,63,móvil,15,1778,"El servicio fue regular, podría mejorar.",2025-12-19,Hogar,6
779,4,7658.95,256.66,9,47,tienda_fisica,10,1779,"Buen producto, la calidad es excelente y llegó rápido.",2025-09-04,Servicios,9
780,21,6874.83,487.64,105,16,tienda_fisica,6,1780,Relación calidad-precio aceptable.,2025-09-20,Hogar,3
781,28,2632.39,299.19,19,41,tienda_fisica,8,1781,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-21,Ropa,9
782,2,2763.07,221.37,117,46,web,1,1782,Excelente atención y variedad de productos.,2025-05-29,Retail,6
783,17,1978.46,321.45,98,13,móvil,10,1783,"El servicio fue regular, podría mejorar.",2025-03-27,Ropa,6
784,27,8457.7,403.94,35,47,tienda_fisica,2,1784,Entrega rápida y buen empaque.,2025-10-01,Retail,5
785,1,1412.65,155.08,100,63,tienda_fisica,7,1785,Excelente atención y variedad de productos.,2025-06-24,Retail,6
786,5,5058.66,419.16,102,72,web,10,1786,No estoy satisfecho con la compra.,2025-12-20,Electrónica,6
787,14,4631.89,56.67,105,17,tienda_fisica,15,1787,"El servicio fue regular, podría mejorar.",2025-01-09,Ropa,6
788,23,3657.56,412.18,114,67,móvil,13,1788,Relación calidad-precio aceptable.,2025-06-25,Retail,3
789,24,8155.01,126.73,110,19,web,12,1789,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-27,Retail,9
790,5,9812.04,223.91,98,15,móvil,2,1790,No estoy satisfecho con la compra.,2025-01-10,Servicios,6
791,7,1122.78,400.67,66,8,móvil,8,1791,"Buen producto, la calidad es excelente y llegó rápido.",2025-03-02,Hogar,9
792,10,6692.48,382.18,101,16,móvil,15,1792,"El servicio fue regular, podría mejorar.",2025-11-05,Electrónica,6
793,6,6722.48,34.04,19,36,web,10,1793,No estoy satisfecho con la compra.,2025-06-28,Ropa,6
794,17,5723.84,67.57,75,2,móvil,9,1794,No estoy satisfecho con la compra.,2025-04-22,Servicios,6
795,6,9021.52,277.82,93,13,tienda_fisica,15,1795,Relación calidad-precio aceptable.,2025-04-20,Servicios,3
796,23,5914.34,231.04,14,24,tienda_fisica,14,1796,Entrega rápida y buen empaque.,2025-07-01,Hogar,5
797,17,2314.16,74.17,41,16,móvil,8,1797,No estoy satisfecho con la compra.,2025-02-26,Hogar,6
798,25,3644.44,158.37,93,6,tienda_fisica,2,1798,"Muy recomendable, volvería a comprar.",2025-06-17,Servicios,5
799,10,4596.61,373.36,88,57,móvil,4,1799,El producto llegó defectuoso.,2025-10-11,Electrónica,4
800,7,8574.9,449.48,103,61,móvil,11,1800,El producto llegó defectuoso.,2025-07-08,Retail,4
801,22,1096.46,230.27,85,11,web,2,1801,"Muy recomendable, volvería a comprar.",2025-03-15,Electrónica,5
802,24,9256.64,489.37,9,47,móvil,4,1802,"El servicio fue regular, podría mejorar.",2025-06-23,Hogar,6
803,4,2367.05,223.86,64,36,web,13,1803,El producto llegó defectuoso.,2026-01-01,Ropa,4
804,25,7905.45,329.04,52,46,tienda_fisica,8,1804,Relación calidad-precio aceptable.,2025-12-08,Ropa,3
805,17,2824.96,388.64,14,16,tienda_fisica,5,1805,"Muy recomendable, volvería a comprar.",2025-09-08,Hogar,5
806,1,1041.05,45.37,9,64,móvil,11,1806,Excelente atención y variedad de productos.,2025-01-14,Servicios,6
807,5,3062.39,319.15,98,10,web,11,1807,Entrega rápida y buen empaque.,2025-09-24,Hogar,5
808,10,6637.83,255.32,34,70,móvil,6,1808,No estoy satisfecho con la compra.,2025-10-04,Hogar,6
809,14,8807.25,77.18,58,41,tienda_fisica,14,1809,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-12,Electrónica,9
810,2,1809.85,336.52,100,39,móvil,15,1810,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-28,Hogar,9
811,5,3158.97,206.76,98,15,web,10,1811,El producto llegó defectuoso.,2025-12-12,Hogar,4
812,16,5644.44,95.03,8,51,móvil,5,1812,"Muy recomendable, volvería a comprar.",2025-09-11,Ropa,5
813,25,9778.94,173.83,4,6,tienda_fisica,3,1813,Entrega rápida y buen empaque.,2025-07-07,Hogar,5
814,25,8918.86,183.8,13,55,móvil,6,1814,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-02,Ropa,9
815,22,2480.08,132.62,40,11,móvil,15,1815,"Buen producto, la calidad es excelente y llegó rápido.",2025-12-19,Retail,9
816,11,1739.3,278.44,5,59,web,11,1816,"El servicio fue regular, podría mejorar.",2025-08-05,Retail,6
817,9,253.0,245.46,3,41,tienda_fisica,7,1817,El producto llegó defectuoso.,2025-10-20,Ropa,4
818,26,4909.17,351.61,27,44,móvil,8,1818,"El servicio fue regular, podría mejorar.",2025-09-15,Retail,6
819,20,3030.23,485.33,26,64,tienda_fisica,11,1819,Excelente atención y variedad de productos.,2025-02-08,Retail,6
820,9,522.94,498.19,52,29,tienda_fisica,10,1820,Relación calidad-precio aceptable.,2025-02-17,Servicios,3
821,19,3401.54,52.29,103,68,tienda_fisica,8,1821,"El servicio fue regular, podría mejorar.",2025-08-07,Ropa,6
822,21,8246.2,262.23,39,56,web,11,1822,"El servicio fue regular, podría mejorar.",2025-10-04,Retail,6
823,13,2550.08,267.38,86,71,móvil,3,1823,El producto llegó defectuoso.,2025-01-10,Servicios,4
824,19,5017.08,337.19,106,60,tienda_fisica,5,1824,Excelente atención y variedad de productos.,2025-11-23,Ropa,6
825,30,5682.86,320.84,67,26,tienda_fisica,6,1825,El producto llegó defectuoso.,2025-08-25,Ropa,4
826,24,6868.8,164.13,56,53,web,6,1826,Excelente atención y variedad de productos.,2025-02-02,Servicios,6
827,9,8245.92,330.1,33,31,tienda_fisica,7,1827,El producto llegó defectuoso.,2025-05-03,Servicios,4
828,1,2493.59,417.07,60,63,web,9,1828,No estoy satisfecho con la compra.,2025-08-12,Servicios,6
829,6,2763.48,33.99,102,36,móvil,11,1829,No estoy satisfecho con la compra.,2025-10-09,Electrónica,6
830,26,248.09,432.6,11,41,web,10,1830,"Muy recomendable, volvería a comprar.",2025-06-02,Electrónica,5
831,22,6591.43,63.35,108,18,web,4,1831,Entrega rápida y buen empaque.,2025-02-27,Hogar,5
832,17,6658.96,298.6,100,68,tienda_fisica,5,1832,"El servicio fue regular, podría mejorar.",2025-09-12,Ropa,6
833,25,8076.54,178.06,75,50,web,13,1833,"El servicio fue regular, podría mejorar.",2025-05-01,Servicios,6
834,4,1792.78,485.56,57,53,móvil,5,1834,Excelente atención y variedad de productos.,2025-10-29,Servicios,6
835,23,9489.67,171.92,55,61,web,11,1835,Entrega rápida y buen empaque.,2025-05-07,Hogar,5
836,16,7170.93,414.26,3,5,móvil,14,1836,Entrega rápida y buen empaque.,2025-12-06,Servicios,5
837,18,3877.67,326.7,90,47,web,15,1837,Relación calidad-precio aceptable.,2025-12-17,Servicios,3
838,28,4451.91,23.78,51,33,web,5,1838,No estoy satisfecho con la compra.,2025-02-16,Ropa,6
839,28,8907.95,459.63,81,41,web,15,1839,No estoy satisfecho con la compra.,2025-11-26,Retail,6
840,28,846.94,394.14,63,61,móvil,12,1840,Relación calidad-precio aceptable.,2025-07-31,Electrónica,3
841,27,1645.42,145.27,9,46,móvil,7,1841,"El servicio fue regular, podría mejorar.",2025-11-05,Hogar,6
842,15,6967.34,385.75,83,24,tienda_fisica,11,1842,Entrega rápida y buen empaque.,2025-08-16,Ropa,5
843,13,2040.75,166.66,74,11,tienda_fisica,2,1843,"Buen producto, la calidad es excelente y llegó rápido.",2025-03-22,Servicios,9
844,28,5960.46,216.95,41,58,web,8,1844,Excelente atención y variedad de productos.,2025-03-10,Ropa,6
845,26,2853.88,60.51,48,24,móvil,7,1845,Entrega rápida y buen empaque.,2025-07-13,Servicios,5
846,1,9234.97,330.61,81,30,tienda_fisica,15,1846,"Buen producto, la calidad es excelente y llegó rápido.",2025-02-15,Servicios,9
847,23,8525.72,43.9,80,55,móvil,10,1847,Relación calidad-precio aceptable.,2025-05-14,Servicios,3
848,6,9475.07,76.33,92,68,web,7,1848,Entrega rápida y buen empaque.,2025-08-21,Electrónica,5
849,8,7149.96,111.46,111,35,tienda_fisica,5,1849,"El servicio fue regular, podría mejorar.",2025-09-11,Hogar,6
850,28,2105.73,123.47,106,37,móvil,12,1850,El producto llegó defectuoso.,2025-12-13,Servicios,4
851,14,7935.01,33.81,34,31,web,10,1851,Excelente atención y variedad de productos.,2025-08-19,Hogar,6
852,3,152.69,83.94,42,51,web,11,1852,"Muy recomendable, volvería a comprar.",2025-04-19,Retail,5
853,24,5992.1,55.07,72,8,tienda_fisica,1,1853,El producto llegó defectuoso.,2025-06-20,Hogar,4
854,20,9396.25,484.26,77,6,web,1,1854,Entrega rápida y buen empaque.,2025-05-10,Hogar,5
855,10,9776.36,342.21,17,72,tienda_fisica,1,1855,El producto llegó defectuoso.,2025-10-25,Ropa,4
856,17,4953.76,182.8,60,17,web,2,1856,Excelente atención y variedad de productos.,2025-06-12,Retail,6
857,5,2641.04,170.37,17,64,tienda_fisica,14,1857,El producto llegó defectuoso.,2025-05-24,Ropa,4
858,10,9032.79,146.34,107,34,tienda_fisica,9,1858,El producto llegó defectuoso.,2025-06-10,Retail,4
859,24,9945.92,386.56,20,72,móvil,14,1859,Entrega rápida y buen empaque.,2025-12-03,Servicios,5
860,7,1528.78,130.33,5,61,tienda_fisica,5,1860,"Buen producto, la calidad es excelente y llegó rápido.",2025-03-25,Hogar,9
861,4,9952.26,465.06,6,57,tienda_fisica,6,1861,El producto llegó defectuoso.,2025-12-30,Hogar,4
862,16,1169.28,365.49,19,16,tienda_fisica,6,1862,"Muy recomendable, volvería a comprar.",2025-02-17,Hogar,5
863,27,1724.54,264.19,35,28,web,10,1863,Excelente atención y variedad de productos.,2025-01-03,Retail,6
864,14,9208.11,138.16,64,13,tienda_fisica,15,1864,Excelente atención y variedad de productos.,2025-06-18,Ropa,6
865,13,3766.91,465.99,14,42,web,3,1865,"El servicio fue regular, podría mejorar.",2025-01-15,Retail,6
866,15,6302.15,149.27,85,1,web,6,1866,"Muy recomendable, volvería a comprar.",2025-01-23,Hogar,5
867,11,9476.81,499.91,117,17,tienda_fisica,4,1867,"Muy recomendable, volvería a comprar.",2025-01-25,Ropa,5
868,26,602.57,53.95,78,49,tienda_fisica,2,1868,Entrega rápida y buen empaque.,2025-07-24,Retail,5
869,25,8661.88,62.81,110,27,móvil,3,1869,No estoy satisfecho con la compra.,2025-07-18,Servicios,6
870,4,3020.54,404.53,95,40,móvil,15,1870,Excelente atención y variedad de productos.,2025-12-17,Retail,6
871,22,1006.31,196.38,26,63,tienda_fisica,8,1871,Entrega rápida y buen empaque.,2025-07-18,Servicios,5
872,3,7577.08,409.28,79,24,móvil,7,1872,El producto llegó defectuoso.,2025-11-19,Retail,4
873,17,3450.36,242.49,29,20,móvil,15,1873,"Buen producto, la calidad es excelente y llegó rápido.",2025-09-11,Electrónica,9
874,10,4708.78,58.01,103,62,tienda_fisica,5,1874,"El servicio fue regular, podría mejorar.",2025-03-18,Ropa,6
875,17,4305.93,292.9,71,10,web,15,1875,No estoy satisfecho con la compra.,2025-01-24,Retail,6
876,14,990.12,337.21,73,33,tienda_fisica,6,1876,El producto llegó defectuoso.,2025-05-11,Electrónica,4
877,4,7418.14,242.18,101,24,tienda_fisica,14,1877,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-21,Electrónica,9
878,29,7058.57,170.69,93,59,web,13,1878,El producto llegó defectuoso.,2025-12-10,Electrónica,4
879,11,9668.86,438.25,24,28,móvil,3,1879,Relación calidad-precio aceptable.,2025-02-10,Ropa,3
880,28,6750.42,228.22,3,1,tienda_fisica,7,1880,Relación calidad-precio aceptable.,2025-03-01,Ropa,3
881,15,6933.47,437.01,96,63,web,5,1881,"Muy recomendable, volvería a comprar.",2025-11-13,Servicios,5
882,26,3061.43,80.04,2,25,tienda_fisica,2,1882,El producto llegó defectuoso.,2025-01-09,Retail,4
883,7,4837.12,89.67,31,56,tienda_fisica,14,1883,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-17,Servicios,9
884,10,7708.73,91.12,55,3,tienda_fisica,2,1884,"El servicio fue regular, podría mejorar.",2025-03-27,Servicios,6
885,16,245.3,235.77,32,26,web,5,1885,"Muy recomendable, volvería a comprar.",2025-10-19,Hogar,5
886,1,1071.5,426.86,56,54,móvil,14,1886,Entrega rápida y buen empaque.,2025-09-11,Electrónica,5
887,2,4900.59,253.33,76,63,tienda_fisica,4,1887,Relación calidad-precio aceptable.,2026-01-01,Ropa,3
888,14,5785.21,285.56,35,54,web,15,1888,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-31,Ropa,9
889,15,6990.27,29.99,37,25,web,8,1889,Entrega rápida y buen empaque.,2025-06-26,Hogar,5
890,19,9095.25,182.79,78,60,móvil,3,1890,No estoy satisfecho con la compra.,2025-05-31,Servicios,6
891,27,9414.91,333.2,47,61,tienda_fisica,13,1891,El producto llegó defectuoso.,2025-03-24,Hogar,4
892,23,7505.08,340.19,17,23,tienda_fisica,4,1892,Relación calidad-precio aceptable.,2025-03-22,Servicios,3
893,26,4189.04,497.01,39,31,tienda_fisica,4,1893,"El servicio fue regular, podría mejorar.",2025-10-13,Hogar,6
894,29,2645.04,344.93,23,65,web,1,1894,Entrega rápida y buen empaque.,2025-02-02,Electrónica,5
895,20,2305.57,289.75,63,34,móvil,6,1895,"El servicio fue regular, podría mejorar.",2025-07-01,Hogar,6
896,29,1554.22,351.27,66,14,web,12,1896,Relación calidad-precio aceptable.,2025-01-26,Ropa,3
897,4,7827.44,312.63,110,14,móvil,14,1897,"El servicio fue regular, podría mejorar.",2025-10-15,Hogar,6
898,6,6317.76,438.02,117,47,web,3,1898,"El servicio fue regular, podría mejorar.",2025-05-30,Ropa,6
899,24,8711.4,94.06,47,43,tienda_fisica,14,1899,"Muy recomendable, volvería a comprar.",2025-03-12,Hogar,5
900,14,7703.73,23.16,107,61,web,6,1900,"Muy recomendable, volvería a comprar.",2025-05-27,Servicios,5
901,9,3755.74,382.33,47,32,tienda_fisica,3,1901,"El servicio fue regular, podría mejorar.",2025-09-29,Servicios,6
902,26,4316.79,460.65,115,59,móvil,14,1902,Excelente atención y variedad de productos.,2025-09-22,Servicios,6
903,15,1498.56,24.78,104,67,tienda_fisica,2,1903,"Buen producto, la calidad es excelente y llegó rápido.",2025-02-13,Retail,9
904,25,1685.03,49.5,98,5,móvil,11,1904,El producto llegó defectuoso.,2025-11-25,Retail,4
905,21,9801.47,403.55,113,67,web,5,1905,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-03,Ropa,9
906,24,7439.84,456.43,2,36,móvil,15,1906,Relación calidad-precio aceptable.,2025-09-28,Ropa,3
907,15,6456.6,446.04,80,57,tienda_fisica,12,1907,El producto llegó defectuoso.,2025-06-26,Servicios,4
908,29,3050.24,37.75,43,50,tienda_fisica,12,1908,No estoy satisfecho con la compra.,2025-03-06,Hogar,6
909,7,973.55,284.86,67,44,tienda_fisica,13,1909,Relación calidad-precio aceptable.,2025-11-22,Ropa,3
910,29,7976.16,304.4,31,39,web,12,1910,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-05,Electrónica,9
911,27,3761.14,320.95,46,16,tienda_fisica,1,1911,"Buen producto, la calidad es excelente y llegó rápido.",2025-11-30,Electrónica,9
912,19,7381.74,237.51,31,69,web,14,1912,Relación calidad-precio aceptable.,2025-11-01,Hogar,3
913,10,6685.88,411.24,74,18,web,12,1913,Relación calidad-precio aceptable.,2025-07-13,Retail,3
914,11,5188.7,112.43,100,47,tienda_fisica,8,1914,"El servicio fue regular, podría mejorar.",2025-02-20,Servicios,6
915,3,967.87,223.95,17,61,web,4,1915,El producto llegó defectuoso.,2025-08-17,Hogar,4
916,19,5611.74,393.84,112,34,web,10,1916,El producto llegó defectuoso.,2025-09-13,Retail,4
917,23,9313.8,254.98,54,21,tienda_fisica,3,1917,"Muy recomendable, volvería a comprar.",2025-09-16,Hogar,5
918,5,9681.92,266.33,68,16,web,12,1918,"Muy recomendable, volvería a comprar.",2025-04-19,Hogar,5
919,24,1610.55,288.33,118,16,móvil,10,1919,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-29,Hogar,9
920,19,2931.43,270.93,16,48,web,5,1920,Entrega rápida y buen empaque.,2025-07-11,Electrónica,5
921,1,7922.48,88.23,76,54,móvil,1,1921,"Muy recomendable, volvería a comprar.",2025-06-06,Retail,5
922,27,7409.62,21.0,71,45,móvil,2,1922,Excelente atención y variedad de productos.,2025-01-23,Servicios,6
923,19,4551.13,182.16,49,61,móvil,14,1923,Relación calidad-precio aceptable.,2025-11-07,Hogar,3
924,25,4526.8,235.56,111,42,web,2,1924,"Muy recomendable, volvería a comprar.",2025-11-16,Servicios,5
925,13,2366.58,209.79,70,6,tienda_fisica,11,1925,El producto llegó defectuoso.,2025-08-15,Ropa,4
926,28,1697.87,31.91,81,40,tienda_fisica,9,1926,"El servicio fue regular, podría mejorar.",2025-11-27,Retail,6
927,7,9553.92,280.08,97,7,web,10,1927,"El servicio fue regular, podría mejorar.",2025-09-25,Ropa,6
928,4,6599.63,275.29,3,36,web,13,1928,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-16,Hogar,9
929,3,8078.86,311.29,52,6,web,8,1929,"Muy recomendable, volvería a comprar.",2025-01-12,Ropa,5
930,14,289.37,273.39,49,33,móvil,2,1930,Excelente atención y variedad de productos.,2025-02-28,Hogar,6
931,10,1483.14,142.67,12,20,web,5,1931,Excelente atención y variedad de productos.,2025-07-28,Ropa,6
932,20,9613.18,107.1,92,8,tienda_fisica,5,1932,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-19,Servicios,9
933,14,8935.46,143.81,106,16,web,1,1933,Excelente atención y variedad de productos.,2025-04-14,Retail,6
934,16,5110.78,262.12,15,35,web,1,1934,No estoy satisfecho con la compra.,2025-06-12,Ropa,6
935,3,4867.51,215.6,30,3,móvil,5,1935,El producto llegó defectuoso.,2025-10-11,Ropa,4
936,25,5569.34,396.9,39,53,tienda_fisica,8,1936,No estoy satisfecho con la compra.,2025-02-12,Electrónica,6
937,26,9680.72,199.19,22,32,tienda_fisica,9,1937,No estoy satisfecho con la compra.,2025-08-05,Ropa,6
938,1,8135.8,481.33,80,38,tienda_fisica,11,1938,"Buen producto, la calidad es excelente y llegó rápido.",2025-03-27,Hogar,9
939,9,5998.78,422.95,49,45,web,14,1939,"Muy recomendable, volvería a comprar.",2025-11-20,Electrónica,5
940,2,1656.09,276.36,9,39,web,2,1940,Relación calidad-precio aceptable.,2025-07-22,Ropa,3
941,24,5586.97,154.14,56,27,tienda_fisica,10,1941,Excelente atención y variedad de productos.,2025-09-16,Electrónica,6
942,25,7092.15,151.05,85,42,móvil,6,1942,Relación calidad-precio aceptable.,2025-04-18,Retail,3
943,1,9144.48,84.19,119,1,móvil,10,1943,Entrega rápida y buen empaque.,2025-09-01,Ropa,5
944,14,5580.12,354.32,63,51,web,9,1944,Excelente atención y variedad de productos.,2025-02-11,Electrónica,6
945,29,8329.23,342.37,87,16,tienda_fisica,6,1945,"Buen producto, la calidad es excelente y llegó rápido.",2025-07-12,Electrónica,9
946,6,8399.5,409.7,2,16,tienda_fisica,8,1946,El producto llegó defectuoso.,2025-07-09,Retail,4
947,8,7444.29,384.04,88,46,web,4,1947,"Buen producto, la calidad es excelente y llegó rápido.",2025-02-16,Hogar,9
948,8,9802.19,484.3,5,36,tienda_fisica,8,1948,No estoy satisfecho con la compra.,2025-12-27,Retail,6
949,1,2001.06,414.14,51,15,tienda_fisica,14,1949,No estoy satisfecho con la compra.,2025-05-23,Ropa,6
950,6,5540.26,336.72,73,23,tienda_fisica,2,1950,"Muy recomendable, volvería a comprar.",2025-10-29,Ropa,5
951,9,9338.96,430.63,113,67,web,12,1951,Excelente atención y variedad de productos.,2025-05-21,Electrónica,6
952,22,5623.15,237.88,55,7,web,14,1952,Relación calidad-precio aceptable.,2025-06-15,Electrónica,3
953,4,6817.73,243.96,47,67,móvil,13,1953,Relación calidad-precio aceptable.,2025-01-23,Hogar,3
954,9,9188.0,275.56,41,1,tienda_fisica,7,1954,"Buen producto, la calidad es excelente y llegó rápido.",2025-04-10,Servicios,9
955,24,2295.0,350.98,10,32,móvil,4,1955,"Buen producto, la calidad es excelente y llegó rápido.",2025-03-26,Electrónica,9
956,21,6271.68,33.38,56,4,móvil,10,1956,"El servicio fue regular, podría mejorar.",2025-11-17,Retail,6
957,4,4762.09,480.23,107,7,móvil,14,1957,No estoy satisfecho con la compra.,2025-06-20,Retail,6
958,25,6019.65,230.49,13,58,tienda_fisica,10,1958,"El servicio fue regular, podría mejorar.",2025-03-05,Servicios,6
959,13,3167.13,426.89,9,17,web,1,1959,"Buen producto, la calidad es excelente y llegó rápido.",2025-08-15,Electrónica,9
960,3,1063.18,46.78,7,38,web,14,1960,El producto llegó defectuoso.,2025-07-15,Retail,4
961,8,8652.6,397.99,80,2,móvil,8,1961,El producto llegó defectuoso.,2025-07-16,Electrónica,4
962,11,6526.67,344.37,4,59,móvil,9,1962,"El servicio fue regular, podría mejorar.",2025-06-18,Hogar,6
963,4,172.27,362.38,76,25,tienda_fisica,15,1963,"El servicio fue regular, podría mejorar.",2025-10-21,Servicios,6
964,12,4239.02,367.82,57,24,web,4,1964,Relación calidad-precio aceptable.,2025-03-12,Ropa,3
965,10,5866.0,266.3,84,46,web,5,1965,Excelente atención y variedad de productos.,2025-10-26,Electrónica,6
966,16,3121.31,184.59,48,2,tienda_fisica,9,1966,Excelente atención y variedad de productos.,2025-10-28,Servicios,6
967,8,5095.72,420.88,110,7,tienda_fisica,7,1967,"Buen producto, la calidad es excelente y llegó rápido.",2025-06-26,Servicios,9
